fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,type_white
-0.3992829,-0.24713784,0.8400437,2.7792108,0.023906197,1.9281005,1.9099344,1.6108799,-0.6752642,-0.005042669,-1.1632352,0.57372123
-0.477124,1.6075637,-2.1942663,-0.80316037,0.3659563,-1.4859267,-1.8982272,-0.24458759,0.6866683,-1.0852779,-0.07817863,-1.743007
-0.010077068,-0.5462833,0.4952357,2.820988,-0.51767325,0.6408443,0.69343835,1.7235287,-1.5419475,-0.41013077,-1.2467015,0.57372123
-0.24360035,-0.9052578,-0.056456894,2.8836532,-0.37515226,0.4169736,0.9050029,1.6042441,-1.7895712,-0.07255732,-1.1632352,0.57372123
0.84617615,1.6374782,-0.6771112,-0.5942758,0.87903154,-1.3739915,-1.704293,1.1602646,0.25332662,0.53507537,-0.9963035,-1.743007
-0.78848875,0.29132372,0.7710822,-0.7196065,0.42296478,-0.9262502,-1.6161412,-0.1385744,1.4295412,2.290458,0.58954906,-1.743007
1.3910642,-0.5761978,0.42627418,0.095043525,-0.3181439,1.2005209,0.7639599,0.09999471,-1.7895712,-1.2203075,-0.24511036,0.57372123
-0.78848875,-1.1445742,-0.3323032,-0.8449373,-0.43216062,1.1445532,0.02348399,-1.2584866,0.37713853,-1.0177633,0.58954906,0.57372123
3.8819814,0.82978547,1.5296597,-0.5942758,0.8220233,-0.6464119,-0.910926,1.7566677,-0.7371701,0.53507537,0.0052876365,-1.743007
-0.477124,-0.12747979,-0.40126494,-0.17650652,-0.7172025,-0.2546383,0.07637512,-0.9006329,1.1200114,1.3452519,1.6746064,0.57372123
-0.86632985,-0.12747979,-0.47022644,-0.6569411,0.42296478,-0.4225413,-1.0167083,0.5406761,1.2438234,2.9656053,0.088753894,-1.743007
0.84617615,-0.8454287,1.1848518,-0.78227186,-0.46066487,0.19310296,0.9402636,-0.29761392,-1.0466999,-1.0852779,-0.32857582,0.57372123
0.92401683,-0.8454287,0.42627418,1.3274628,-0.03310217,1.1445532,0.957894,1.8891841,0.74857426,1.9528842,-1.3301678,0.57372123
-0.477124,-0.12747979,0.28835112,0.53370124,-0.26113564,1.4803592,0.9226333,0.06685572,-0.42763886,-0.47764543,-0.7459055,0.57372123
-0.477124,0.2314947,-1.1598423,-0.17650652,-0.34664813,-0.31060597,-0.6641007,-0.52954733,-0.6752642,-1.0177633,-0.24511036,0.57372123
-0.5549651,,0.7710822,0.7216973,0.76501477,1.0885855,0.9755244,0.59700054,-2.2848203,-0.20758662,-1.2467015,0.57372123
-0.5549651,-1.1445742,0.012504628,-0.8658258,-0.5746816,-0.6464119,-0.69936144,-1.6759627,-0.24192101,-0.8152191,1.5076748,0.57372123
-0.010077068,-0.48645428,2.9088914,1.7034552,-0.17562304,1.4243915,0.816851,1.0940063,-1.1705118,-0.61267495,-1.4136332,0.57372123
0.067764394,-0.7855997,1.1848518,-0.7613834,-0.51767325,0.7527796,0.6405472,-1.1590893,0.62476236,-0.61267495,1.7580727,0.57372123
2.1694758,0.5306402,0.08146636,-0.57338727,1.107065,-0.142703,-0.4701666,1.2265228,0.0057028197,1.0076783,-0.41204208,-1.743007
-0.24360035,-0.18730882,0.15042788,-0.80316037,-0.68869823,-0.4225413,0.21741815,-0.99341416,0.93429214,-0.41013077,1.0068789,0.57372123
-0.32144144,1.4879053,-1.7804967,0.11593197,0.1094187,-1.0941532,-1.7219235,0.49760333,1.1819174,0.40004566,0.25568563,-1.743007
-1.022012,-0.0078215655,-0.056456894,-0.7196065,-0.7457066,0.4169736,0.4642434,-1.9145318,1.1200114,-0.8152191,2.0084698,0.57372123
2.0137937,1.9067092,0.4952357,-0.46894494,0.76501477,-0.5344766,-0.9990779,1.3921981,0.93429214,1.2102222,0.8399471,-1.743007
0.14560549,0.111836664,-0.19438015,-0.5942758,0.87903154,-0.2546383,-0.769883,0.58043104,1.0581055,1.0076783,0.42261735,-1.743007
-1.2555357,3.0434616,-1.8494582,-0.8449373,-0.3181439,-1.0381855,-0.48779696,-0.76148075,2.1105068,1.9528842,2.0084698,-1.743007
0.5348114,-0.72577053,-0.539188,-0.17650652,-0.34664813,0.47294128,0.7639599,-0.6620835,-1.4181356,-1.6929104,0.8399471,0.57372123
-0.010077068,-0.8454287,-0.12541842,-0.7196065,-0.489169,0.6968119,1.2752408,-1.1922086,0.50095046,-0.8152191,1.2572769,0.57372123
-0.32144144,2.8041453,-1.8494582,-0.7196065,0.39446056,-1.3739915,-1.792445,0.30542484,1.800977,0.87264895,0.25568563,-1.743007
0.69049394,2.6246579,-0.6081496,-0.5942758,0.080914564,-1.4299592,-1.7748146,0.762656,0.93429214,0.19750169,0.67301536,-1.743007
-0.010077068,0.35115293,-0.539188,0.63814354,-0.03310217,0.80874723,0.6229169,0.5174709,-0.118109085,-0.07255732,-1.0797697,0.57372123
0.37912878,0.7101274,-0.9529575,-0.44805652,-0.061606303,-0.7023796,0.4818738,-0.25783923,-0.6133582,-0.14007197,0.25568563,0.57372123
-1.0998532,-0.24713784,0.7021205,-0.9076026,-0.5746816,-0.6464119,-0.047037523,-1.9841079,-0.7371701,-0.47764543,1.7580727,0.57372123
-0.6328062,-0.24713784,-0.12541842,-0.66738534,-0.51767325,-1.2620561,1.6631091,-0.33073315,-0.118109085,0.60259,-0.49550834,0.57372123
-0.6328062,-1.413805,-0.19438015,-0.9076026,-0.6031857,0.7527796,0.42898268,-1.0861955,-0.30382696,0.12998705,0.17221937,0.57372123
-0.24360035,-0.72577053,1.1848518,0.32481658,0.1949313,1.0885855,0.9226333,0.33192813,1.9866949,-0.20758662,-0.1616441,0.57372123
-0.16575927,-0.72577053,0.012504628,-0.80316037,-0.3181439,0.52890897,0.07637512,-1.0928113,-1.4800415,-0.61267495,0.0052876365,0.57372123
-0.32144144,-1.0249159,2.9088914,-0.6360526,-0.09011054,1.7042298,1.1694585,0.19939192,2.54385,1.5477959,0.0052876365,0.57372123
-0.94417095,-0.48645428,-1.1598423,-0.88671416,-0.09011054,0.24907061,0.14689665,-0.40694493,-0.860982,-0.47764543,-1.4136332,0.57372123
0.2234466,-1.2044032,0.15042788,-0.8658258,-0.03310217,1.0885855,0.6581776,-0.06568048,0.43904448,1.8178549,-0.7459055,0.57372123
-0.94417095,-0.9052578,-0.40126494,1.4527934,-0.23263139,1.0885855,0.5523953,0.82893395,0.50095046,-1.1527926,-1.3301678,0.57372123
-0.7106473,-0.7855997,0.5641975,-0.78227186,-0.7172025,0.97665024,0.3232004,-0.99341416,1.2438234,-0.27510127,0.8399471,0.57372123
-0.08791816,-0.9052578,-0.26334167,-0.38539115,-0.6601941,-0.8143149,-0.6641007,-0.5626863,-1.9133831,1.6828252,0.7564808,0.57372123
-0.86632985,-0.42662507,-0.47022644,-0.7613834,-0.43216062,-1.2060885,-0.11755903,-0.5958056,-0.860982,0.062472384,-1.2467015,0.57372123
-0.24360035,0.2314947,-0.47022644,0.90969354,-0.46066487,-0.142703,1.3281319,0.79579496,0.37713853,0.53507537,-1.0797697,0.57372123
-0.010077068,1.5477347,-1.9184197,-0.6151642,0.56548554,-0.7023796,-0.48779696,0.9117617,1.924789,0.12998705,-0.8293718,-1.743007
-0.7106473,-0.42662507,0.42627418,-0.9493796,-0.14711891,-1.3180238,0.42898268,-0.69520277,1.4295412,-0.20758662,0.0052876365,0.57372123
5.049599,0.44089648,2.495122,-0.5316103,0.8220233,-0.7583472,-1.281164,2.2205346,-0.9847939,1.8178549,-0.41204208,-1.743007
-0.6328062,-0.7855997,0.8400437,0.40837047,-0.3181439,0.92068255,1.1694585,0.33192813,0.12951472,-0.47764543,-1.1632352,0.57372123
-0.32144144,-0.30696705,0.012504628,-0.7613834,-0.68869823,-0.7023796,0.2526789,-1.2419171,-1.0466999,0.60259,0.58954906,0.57372123
-0.6328062,-0.7855997,-0.12541842,0.032378104,-0.34664813,0.6968119,0.7815902,0.06685572,2.3581307,-0.8152191,0.088753894,0.57372123
0.2234466,1.2485892,-0.539188,-0.7196065,0.62249404,-1.1501209,-1.5456196,1.1934036,1.4295412,1.6828252,-0.8293718,-1.743007
-0.6328062,0.41098195,-2.1253045,0.13682042,-0.23263139,-0.59044427,-0.8051437,-0.35725617,-0.18001504,-0.74770445,-0.41204208,0.57372123
-1.489059,-0.6659414,1.6675829,-0.9493796,-0.43216062,0.8647149,0.44661304,-1.1623875,-0.3657329,0.60259,-0.66244006,0.57372123
1.0018584,-0.6061124,1.0469285,2.0376704,0.023906197,0.52890897,2.0862381,1.9223231,-1.2324177,0.87264895,-1.2467015,0.57372123
-0.477124,-0.42662507,-0.47022644,-0.48983344,-0.11861467,0.5848766,1.2752408,-1.0596724,0.12951472,-0.8827338,0.67301536,0.57372123
-0.7106473,-1.0249159,0.012504628,-0.9284912,-0.46066487,0.47294128,0.041114364,-1.9343994,0.5628564,-0.8827338,2.1754024,0.57372123
1.0018584,-0.6659414,0.5641975,0.93058187,-0.5746816,-0.36657363,-0.48779696,0.1331337,-1.2324177,-0.74770445,0.0052876365,0.57372123
-0.08791816,1.5477347,-2.1942663,-0.7613834,0.5084773,-0.8143149,-1.4398373,0.82893395,1.5533532,1.1427076,-0.49550834,-1.743007
-0.08791816,0.111836664,1.6675829,-0.8658258,-0.28963977,-0.31060597,-0.24097167,-0.79461974,0.12951472,-1.3553368,0.0052876365,0.57372123
1.1575406,-0.06765059,0.42627418,-0.44805652,0.1949313,-1.1501209,-1.704293,-0.0060382043,0.50095046,1.3452519,1.2572769,-1.743007
-0.6328062,0.35115293,-0.47022644,-0.26006037,-0.68869823,-0.87028253,-0.43490583,-1.596433,0.25332662,-0.07255732,2.1754024,0.57372123
0.37912878,-0.12747979,2.0123909,1.3274628,-0.43216062,1.984068,1.2752408,1.074119,-1.3562297,0.062472384,-0.9963035,0.57372123
-1.022012,-0.06765059,0.012504628,0.55458975,-0.51767325,-1.2060885,-1.4398373,-1.1922086,0.0057028197,-1.1527926,1.8415382,0.57372123
-0.16575927,-0.72577053,-0.539188,1.160355,-0.43216062,2.487777,0.9050029,0.126498,-1.4800415,0.19750169,0.0052876365,0.57372123
-0.3992829,-0.7855997,0.35731265,-0.6151642,-0.63168985,0.24907061,-0.4701666,-1.1259503,0.19142069,-0.20758662,0.42261735,0.57372123
0.6126525,-0.24713784,-0.26334167,0.05326654,-0.34664813,0.025199985,0.14689665,0.03371673,-0.3657329,-0.14007197,-0.24511036,0.57372123
0.5348114,0.17166568,-0.12541842,-0.57338727,-0.7742108,1.8721328,0.7463295,-1.0265532,-0.6133582,0.40004566,1.2572769,0.57372123
-0.86632985,-0.6061124,-0.3323032,1.2647973,-0.17562304,1.1445532,0.30557,0.020465085,0.0057028197,-1.0852779,0.25568563,0.57372123
-0.32144144,2.6545727,-2.1942663,-0.6360526,1.3636026,-0.9262502,-1.5103589,0.63011974,1.862883,0.12998705,0.17221937,-1.743007
-1.4112179,0.65029824,-0.3323032,0.19948584,-0.6601941,-0.59044427,-0.24097167,-1.7422209,0.0057028197,-1.7604251,2.4257996,0.57372123
-0.24360035,-0.30696705,-0.47022644,1.4110165,-0.46066487,-0.08673533,0.35846114,0.27228585,-1.0466999,0.805134,-0.07817863,0.57372123
0.30128768,-0.24713784,0.7021205,-0.7196065,-0.11861467,-1.3739915,-1.6161412,0.53072256,1.3676353,1.9528842,1.1738106,-1.743007
-0.5549651,0.59046924,1.0469285,0.0010453892,-1.2017735,0.7527796,0.37609154,-1.6097045,-0.5514508,-1.4228516,2.091936,0.57372123
0.30128768,-0.06765059,0.28835112,-0.6987181,-0.63168985,-0.2546383,0.99315476,-0.09879972,1.2438234,-0.34261614,0.0052876365,0.57372123
3.025729,0.65029824,2.8399298,-0.46894494,0.28044382,-1.3739915,-1.6514019,1.2928008,-0.30382696,0.87264895,0.58954906,-1.743007
-0.16575927,-1.1445742,0.15042788,-0.8449373,-0.489169,-0.5344766,1.0813067,-0.6620835,0.62476236,0.60259,0.25568563,0.57372123
-0.16575927,-0.7855997,0.35731265,0.36659348,-0.40365648,0.30503827,0.9050029,0.36506712,0.25332662,0.19750169,-0.5789738,0.57372123
-0.32144144,-0.0078215655,-1.5046504,-0.8449373,-0.20412728,-0.08673533,0.041114364,-0.36387214,-0.05620313,-0.8152191,-0.8293718,0.57372123
-1.2555357,-0.9650869,-0.19438015,-0.6569411,-0.46066487,-1.4299592,-1.2106425,-1.139202,-0.922888,-0.5451603,-0.32857582,0.57372123
-0.3992829,-1.084745,0.012504628,1.4736819,-0.6031857,-0.7023796,0.71106875,0.6500071,-2.099101,-1.1527926,-1.2467015,0.57372123
-0.78848875,-0.36679608,1.3227748,0.5128128,-0.0045979335,1.0326179,1.5925876,0.29878914,-0.24192101,-0.07255732,-0.91283804,0.57372123
-0.6328062,-0.24713784,-0.3323032,-0.092952654,0.05241033,-0.19867066,0.6229169,-0.9006329,0.0057028197,-0.27510127,1.4242085,0.57372123
2.0137937,1.0092727,-0.88399595,-0.46894494,0.7080065,-1.2620561,-1.5103589,1.2265228,0.06760877,0.332531,0.0052876365,-1.743007
-0.16575927,0.82978547,-1.3667271,-0.19739495,-0.17562304,-0.4225413,-0.5230577,-0.23797163,-2.2229145,-1.2203075,-1.2467015,0.57372123
-0.86632985,2.0263672,1.3917364,-0.8449373,-0.5461774,0.081167646,0.12926625,-1.4837842,0.12951472,-0.5451603,1.2572769,0.57372123
0.69049394,3.1631196,-2.1942663,-0.67782956,0.793519,-1.1501209,-1.4927285,0.61686814,0.19142069,-0.20758662,-0.5789738,-1.743007
2.0137937,0.94944364,1.1848518,-0.5942758,5.525213,-1.4299592,-1.6866627,1.4253371,0.5628564,1.7503402,0.17221937,-1.743007
1.235382,-0.06765059,0.8400437,0.18904157,-0.9167318,-1.2060885,-0.50542736,-0.99341416,-1.6038533,-0.8827338,1.7580727,0.57372123
-0.6328062,-1.084745,0.8400437,-0.88671416,-0.14711891,0.47294128,0.11163587,-1.3644997,-0.6752642,1.4802812,0.67301536,0.57372123
-0.32144144,1.1289307,0.2193894,-0.3436142,-0.63168985,-0.2546383,-0.11755903,-1.3578837,0.25332662,0.26501635,1.8415382,0.57372123
1.7024286,0.35115293,1.0469285,-0.6151642,0.87903154,-1.3739915,-1.6866627,1.0012251,-0.42763886,-0.20758662,0.0052876365,-1.743007
-0.16575927,2.0861962,-1.7115351,-0.6151642,0.9930482,-0.87028253,-1.6690323,0.33856383,0.99619955,0.4675607,0.67301536,-1.743007
-0.94417095,0.2314947,-0.40126494,-0.40627956,-0.6031857,0.4169736,-0.08229828,-1.98079,-0.24192101,-0.41013077,2.5927322,0.57372123
,,-0.19438015,0.15770885,-0.28963977,-0.08673533,1.9628255,0.16625293,0.43904448,-0.005042669,-0.32857582,0.57372123
-0.5549651,-0.0078215655,0.28835112,1.160355,-0.11861467,1.2564886,2.315433,1.2265228,1.3676353,0.12998705,-0.9963035,0.57372123
-0.477124,0.111836664,1.0469285,-0.8449373,2.532274,-0.2546383,0.14689665,-0.6488319,-0.7990761,0.19750169,-0.32857582,0.57372123
-0.7106473,-0.06765059,-0.81503433,2.6016588,0.28044382,0.30503827,0.7992206,1.4584761,-0.4895448,-0.14007197,-1.4136332,0.57372123
2.2473173,-0.36679608,0.977967,-0.7613834,-0.17562304,-1.4299592,-1.8100753,0.8951922,-1.1086059,1.7503402,-0.24511036,-1.743007
-0.3992829,-0.72577053,0.4952357,0.9932473,-0.51767325,1.6482621,0.5876561,0.84550345,-0.30382696,0.062472384,-0.41204208,0.57372123
1.4689056,0.35115293,1.7365443,-0.17650652,0.67950225,-1.3739915,-1.6866627,0.6036165,0.37713853,0.26501635,1.6746064,-1.743007
-0.5549651,-0.12747979,-1.3667271,1.2647973,-0.6601941,0.24907061,0.86974216,0.8951922,0.0057028197,-1.4228516,-1.2467015,0.57372123
0.6126525,-0.42662507,-0.47022644,2.8523207,-0.3181439,1.0885855,1.6278483,1.925641,-1.0466999,-0.20758662,-1.0797697,0.57372123
0.7683346,0.35115293,1.11589,1.7243435,-0.40365648,1.5922945,0.9402636,1.2928008,-0.7371701,-0.07255732,-0.91283804,0.57372123
-0.010077068,-0.6659414,0.42627418,0.13682042,0.30894804,-0.59044427,-0.45253623,0.086743064,-0.30382696,1.7503402,-0.66244006,0.57372123
-0.7106473,0.29132372,0.2193894,0.095043525,-0.46066487,2.9075344,2.544628,-0.19821669,-0.6133582,0.87264895,-0.32857582,0.57372123
0.84617615,-0.5462833,0.08146636,-0.6151642,-0.09011054,-1.0381855,-0.769883,-0.21808429,-2.037195,-0.34261614,-0.8293718,0.57372123
-0.477124,-0.6659414,0.012504628,-0.78227186,-0.9167318,-0.2546383,-0.24097167,-1.2783542,0.43904448,0.4675607,1.0903451,0.57372123
-0.477124,2.2955983,-0.81503433,0.49192432,0.47997305,-0.08673533,-0.6464703,0.9945894,0.43904448,0.062472384,-1.0797697,-1.743007
-0.08791816,3.1930342,-1.8494582,0.05326654,0.73651075,-1.5418944,-1.792445,1.1205096,1.1200114,-0.07255732,-0.24511036,-1.743007
-0.5549651,-0.72577053,0.9090053,0.53370124,-0.09011054,1.2005209,1.4162837,0.39818636,0.06760877,-0.34261614,-1.1632352,0.57372123
3.570617,0.2314947,1.5986214,-0.6987181,0.42296478,-1.4299592,-1.704293,1.2928008,-0.6752642,0.60259,0.25568563,-1.743007
0.7683346,-0.0078215655,1.1848518,0.53370124,-0.28963977,1.3684238,1.892304,0.43132535,-0.860982,-0.07255732,0.17221937,0.57372123
-0.6328062,0.2314947,-0.88399595,-0.19739495,-0.51767325,0.30503827,0.058744743,-1.0563743,-0.922888,-0.74770445,0.58954906,0.57372123
-0.32144144,-0.12747979,0.4952357,0.86791664,-0.8597233,0.19310296,0.14689665,-0.6090572,-0.24192101,-1.2203075,1.3407431,0.57372123
0.45697027,1.1289307,-2.1253045,-0.80316037,0.5939898,-1.5418944,-1.704293,0.09999471,-0.3657329,-0.47764543,-0.5789738,-1.743007
0.30128768,-1.2044032,2.9088914,-0.80316037,-0.46066487,-0.19867066,-0.22334129,-1.0265532,-0.922888,-0.8827338,0.25568563,0.57372123
-0.32144144,1.7272217,-1.9184197,-0.8658258,0.05241033,-0.31060597,0.30557,-0.6587657,-0.30382696,-0.95024866,-0.24511036,0.57372123
-0.6328062,-0.9650869,1.11589,-0.30183727,3.7009454,1.8721328,0.6052865,-0.06568048,-0.9847939,-0.8827338,-0.9963035,0.57372123
-0.5549651,0.41098195,-0.539188,1.787009,-0.23263139,-0.36657363,-0.047037523,1.1602646,1.3676353,-0.005042669,-0.5789738,0.57372123
2.0916343,1.1887602,-0.40126494,-0.7196065,1.5631318,-1.3180238,-0.9814475,0.79247713,-1.7276653,3.03312,-0.24511036,-1.743007
0.5348114,0.94944364,0.08146636,-0.7196065,0.793519,-0.87028253,0.4818738,0.6963977,-0.118109085,0.12998705,-0.8293718,-1.743007
-0.477124,-0.72577053,0.35731265,-0.88671416,0.080914564,0.80874723,1.4691749,-0.5626863,0.93429214,0.12998705,-0.1616441,0.57372123
0.45697027,-1.0249159,1.2538133,-0.8658258,-0.3181439,0.24907061,0.42898268,-1.4241419,-0.3657329,-0.8827338,1.2572769,0.57372123
0.14560549,1.5477347,-0.40126494,0.38748202,0.39446056,0.30503827,0.094005495,1.1602646,0.93429214,-0.27510127,-0.91283804,-1.743007
-0.6328062,-1.0249159,0.15042788,1.6616781,-0.34664813,0.80874723,0.41135228,0.93496686,-0.9847939,-0.6801896,-1.1632352,0.57372123
-0.477124,-0.8454287,0.012504628,-0.9076026,-0.489169,-0.31060597,-0.6641007,-0.69520277,1.0581055,0.062472384,-0.24511036,0.57372123
-1.0998532,-0.1573943,-0.88399595,2.914986,-0.7172025,-0.142703,-0.17045015,0.77590764,-1.5419475,-0.8827338,0.047020767,0.57372123
-0.32144144,-1.2044032,-0.9529575,-0.8449373,-0.26113564,-0.030767675,-0.45253623,-1.0133015,0.31523257,0.062472384,0.58954906,0.57372123
-0.7106473,0.29132372,-1.0908808,-0.8449373,0.67950225,-1.0941532,-1.6337715,0.26566988,0.74857426,0.19750169,-0.9963035,-1.743007
-0.3992829,-0.6061124,0.633159,0.67992043,-0.5746816,-0.08673533,0.57002574,0.16625293,0.0057028197,0.60259,-0.49550834,0.57372123
-0.16575927,-0.7855997,0.15042788,0.63814354,-0.6601941,0.025199985,2.4212153,0.19939192,0.0057028197,0.19750169,0.0052876365,0.57372123
0.067764394,-0.5462833,0.28835112,1.5990129,-0.17562304,0.24907061,1.4868053,1.2928008,-1.1086059,-0.47764543,-1.3301678,0.57372123
-0.010077068,-0.9052578,-0.3323032,1.2021319,0.13792293,0.8647149,0.5876561,1.0012251,-1.4181356,0.40004566,-0.9963035,0.57372123
4.504711,-0.12747979,2.2882369,-0.5942758,1.0500567,-0.87028253,-1.2106425,1.6241316,-1.0466999,0.53507537,0.088753894,-1.743007
-0.08791816,-0.18730882,-1.0219191,-0.9284912,-0.40365648,-0.5344766,0.49950418,-0.54941493,-0.5514508,-0.8827338,-0.7459055,0.57372123
0.45697027,-0.9650869,-0.056456894,1.4110165,-0.09011054,0.8647149,0.42898268,1.0940063,-0.9847939,-0.005042669,-1.3301678,0.57372123
0.2234466,-0.30696705,0.28835112,2.1421127,-0.17562304,-0.08673533,0.14689665,0.6963977,-0.9847939,0.062472384,-0.07817863,0.57372123
-0.010077068,-0.72577053,0.2193894,0.0114896605,-0.061606303,0.36100593,1.1870888,0.013849139,-0.860982,-0.20758662,-0.1616441,0.57372123
1.3132226,-1.2642323,1.1848518,-0.9284912,-0.80271494,-1.3739915,-1.6161412,-0.69520277,-1.9133831,-1.4228516,-0.49550834,0.57372123
0.5348114,-0.9650869,0.35731265,-0.51072186,0.13792293,-0.31060597,1.098937,0.09999471,0.0057028197,-0.14007197,-0.41204208,0.57372123
-0.6328062,-0.6061124,-0.47022644,3.0820937,0.76501477,0.24907061,0.7286991,1.6771381,-0.30382696,-0.20758662,-1.1632352,0.57372123
-0.08791816,-1.2044032,0.2193894,-0.8449373,-0.489169,-0.36657363,0.21741815,-0.85424227,-1.5419475,1.0076783,-0.07817863,0.57372123
-0.94417095,-0.36679608,-0.19438015,2.8940973,-0.14711891,0.30503827,1.0284156,1.4617741,-0.4895448,-0.20758662,-1.2467015,0.57372123
-1.0998532,-0.12747979,0.42627418,-0.1451738,-0.6601941,-0.4225413,-0.3820147,-1.2253476,1.2438234,-0.74770445,1.0903451,0.57372123
0.14560549,-0.36679608,0.28835112,-0.9076026,-0.80271494,0.6408443,-0.18808053,-1.7886115,-1.4181356,-0.95024866,1.5911403,0.57372123
-0.32144144,-0.5462833,-0.12541842,1.3274628,-0.37515226,1.2564886,0.30557,0.17950457,-1.1705118,0.332531,-0.07817863,0.57372123
-0.5549651,0.29132372,3.3916225,-0.88671416,4.5845747,-0.9262502,-0.73462224,-0.36387214,-0.860982,-0.005042669,-0.8293718,0.57372123
0.067764394,-0.6659414,0.35731265,-0.74049497,-0.43216062,1.1445532,0.86974216,-1.2916058,0.25332662,-0.8827338,1.4242085,0.57372123
-0.6328062,0.111836664,1.4606979,-0.67782956,4.955129,-0.6464119,-1.422207,-0.43015012,0.93429214,2.6955462,1.5911403,-1.743007
-0.32144144,-0.06765059,-0.056456894,0.40837047,-0.3181439,0.19310296,0.4818738,-0.8078714,-0.9847939,0.12998705,1.4242085,0.57372123
-0.477124,0.111836664,1.3917364,0.97235894,-0.17562304,-0.08673533,0.42898268,0.5241066,-0.922888,-0.8827338,-0.91283804,0.57372123
-0.5549651,-0.36679608,-0.19438015,-0.57338727,-0.51767325,-0.2546383,-0.15281978,-1.1590893,0.62476236,-0.8152191,0.9234134,0.57372123
0.2234466,-0.9650869,0.9090053,-0.17650652,-0.43216062,2.0400357,0.7463295,-0.6620835,-1.2943237,-1.0177633,0.088753894,0.57372123
2.4808402,-0.6061124,0.977967,-0.7613834,0.5369815,-1.3739915,-1.6690323,0.9614701,0.19142069,3.3031785,0.25568563,-1.743007
-0.6328062,-1.084745,0.35731265,-0.8240488,-0.5461774,-0.19867066,-0.11755903,-0.41358063,0.99619955,-0.20758662,-0.5789738,0.57372123
1.7024286,0.94944364,0.15042788,-0.38539115,0.73651075,-1.4299592,-1.792445,1.3259399,0.43904448,-0.07255732,0.17221937,-1.743007
-0.3992829,-0.24713784,1.2538133,1.3901281,-0.3181439,0.4169736,0.19978777,0.8951922,-1.1086059,-0.005042669,-1.3301678,0.57372123
-0.010077068,-0.72577053,1.1848518,-0.9284912,-0.3181439,0.19310296,0.42898268,-1.5566782,-1.0466999,-1.2878221,1.8415382,0.57372123
2.5586817,0.111836664,1.0469285,-0.67782956,0.5084773,-1.2060885,-1.6337715,0.5572258,0.06760877,1.5477959,1.2572769,-1.743007
-0.32144144,-0.12747979,-0.9529575,0.4292589,-0.43216062,2.2639065,1.892304,0.39818636,-0.4895448,-0.8152191,-1.3301678,0.57372123
0.84617615,-0.18730882,0.4952357,-0.6360526,0.62249404,-0.7583472,-1.281164,-0.08554807,0.5628564,1.6153105,1.6746064,-1.743007
0.067764394,-0.8454287,0.4952357,-0.6569411,-0.23263139,-0.36657363,-0.50542736,-1.4108903,-1.7276653,-1.2203075,1.2572769,0.57372123
-0.010077068,0.94944364,-0.9529575,-0.6987181,0.42296478,-1.0381855,-1.4927285,0.96476823,1.862883,1.2777373,-0.7459055,-1.743007
-0.94417095,0.41098195,-1.8494582,-0.8240488,0.1949313,-0.7583472,0.07637512,-0.49640834,-0.05620313,0.19750169,-1.0797697,0.57372123
-1.6447415,0.47081098,-2.1942663,-0.7613834,-0.34664813,-0.7023796,-0.48779696,-1.036487,2.8533797,1.3452519,2.5927322,-1.743007
1.3910642,1.9067092,-1.0219191,-0.51072186,0.5939898,-1.4299592,-1.8100753,0.9614701,0.43904448,0.12998705,-0.07817863,-1.743007
-0.78848875,-0.0078215655,-0.12541842,1.1812435,-0.26113564,-0.142703,2.1391292,1.1271256,-0.24192101,-0.27510127,-1.4970995,0.57372123
-0.5549651,-0.9052578,-0.40126494,-0.051175766,-0.46066487,0.025199985,0.42898268,0.09999471,0.25332662,1.0076783,-0.8293718,0.57372123
1.7024286,0.41098195,1.11589,-0.17650652,0.4514688,-1.1501209,-1.6866627,0.86207294,0.74857426,1.7503402,1.4242085,-1.743007
-0.08791816,1.4879053,-2.1942663,-0.6987181,0.9930482,-1.2060885,-1.792445,0.060239773,1.2438234,0.12998705,0.8399471,-1.743007
0.30128768,-0.7855997,0.2193894,-0.88671416,-0.43216062,-1.3180238,-0.17045015,-1.0928113,-0.9847939,-0.5451603,0.67301536,0.57372123
-0.24360035,-0.30696705,-0.12541842,0.5754781,-0.8597233,0.24907061,-0.0646679,-1.0795597,-1.3562297,-1.0852779,1.5076748,0.57372123
0.067764394,1.0092727,-0.9529575,-0.6987181,0.39446056,-1.0381855,-1.5456196,0.98797345,1.862883,1.3452519,-0.8293718,-1.743007
0.69049394,-0.24713784,1.1848518,1.431905,-0.20412728,1.0885855,0.49950418,0.79579496,-0.7990761,0.26501635,-0.24511036,0.57372123
-0.7106473,-0.24713784,4.0812387,0.5754781,-0.63168985,1.0885855,1.4691749,-0.25122327,1.0581055,-0.27510127,1.0068789,0.57372123
-0.3992829,-0.9052578,0.4952357,-0.9284912,-0.68869823,-0.9262502,-0.7875134,-1.8482538,0.5628564,-1.0177633,2.091936,0.57372123
-0.010077068,-0.6061124,-0.3323032,1.2439088,-0.63168985,0.52890897,1.0284156,1.004543,-0.118109085,-0.61267495,-1.2467015,0.57372123
3.6484578,0.29132372,2.5640833,-0.5524988,1.107065,-0.7583472,-1.422207,1.5578732,-0.7371701,0.53507537,0.25568563,-1.743007
